ID	ZT_0_REP_1	ZT_0_REP_2	ZT_0_REP_3	ZT_4_REP_1	ZT_4_REP_2	ZT_4_REP_3	ZT_8_REP_1	ZT_8_REP_2	ZT_8_REP_3	ZT_12_REP_1	ZT_12_REP_2	ZT_12_REP_3	ZT_16_REP_1	ZT_16_REP_2	ZT_16_REP_3	ZT_20_REP_1	ZT_20_REP_2	ZT_20_REP_3
1110032F04Rik	2.29051	2.12235	2.54488	2.78992	2.14374	2.00198	2.42546	2.15232	2.08333	3.0232	2.40091	2.37503	2.54091	2.85101	2.45476	2.29317	2.66044	1.93427
1110034G24Rik	3.57841	4.80777	4.4086	3.39864	4.94025	4.54118	4.31029	3.29933	3.60236	4.06156	3.52746	3.72225	4.75886	3.73907	4.25184	3.98714	3.702	3.83108
1110036E04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1110037F02Rik	4.83919	5.14918	5.32929	5.80187	4.30114	5.21685	5.07484	5.29428	4.55531	4.79154	5.72832	5.43253	5.20964	6.66203	5.88081	5.3866	5.93949	5.57679
1110038B12Rik	18.4134	20.211	14.4204	17.6123	20.9342	17.7151	23.2135	17.2268	21.4057	22.8101	19.1924	13.8455	19.6617	15.4312	15.0935	15.721	17.4725	17.7056
1110038F14Rik	10.8764	11.3777	9.19234	10.2933	12.9934	9.64611	10.2652	10.8496	8.97435	10.4167	9.20975	9.02966	9.55327	8.44904	9.09273	8.32438	9.15133	8.80397
1110046J04Rik	3.68449	2.81603	2.69383	2.48912	3.65558	2.42936	2.29319	3.67711	2.13834	2.67482	1.57255	2.16165	2.76394	2.58249	2.5878	2.8785	2.52138	3.23411
1110051M20Rik	47.3656	43.6708	40.723	50.4224	61.2343	50.8419	46.354	45.8678	40.8132	47.4169	43.5298	37.3303	43.73	50.6051	48.2531	40.7813	44.2516	42.8469
1110058D11Rik	0.0	0.0971473	0.0	0.0	0.0	0.0359177	0.0	0.0	0.0541971	0.0	0.0736977	0.118439	0.0	0.0	0.0	0.0	0.0	0.0451295
1110059E24Rik	19.879	16.7381	17.4475	20.2586	21.9484	19.3446	22.0016	20.2734	19.6421	22.7252	19.5842	16.9661	18.3902	17.9526	20.294	17.5155	19.1647	19.968
1110059G10Rik	2.94807	3.00677	2.36792	2.96305	3.86878	2.93047	3.01354	3.1883	3.14617	3.52191	2.66589	3.05005	3.34251	2.49992	2.89306	2.38111	2.48187	2.97822
1110065P20Rik	46.6682	40.8217	38.7818	40.6163	49.7929	38.4449	45.8969	42.8988	44.3821	50.0008	38.009	32.983	42.9357	34.5187	38.1845	38.2938	38.3524	36.1354
1190002F15Rik	0.247383	0.318624	0.0	0.0	0.0	0.0441693	0.0	0.0488334	0.133307	0.139683	0.226607	0.0	0.28526	0.0	0.153997	0.0549521	0.131296	0.055506
1190002N15Rik	7.30981	7.2522	8.43767	8.04427	6.90689	7.19192	8.64337	7.26057	7.95115	8.53117	8.33317	7.79467	7.87178	9.21751	8.4285	7.46362	7.43238	7.91648
1190003K10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0252365	0.0204092	0.0	0.0145924	0.0	0.0	0.0	0.0	0.0429029	0.0	0.0	0.069583
1190005I06Rik	11.0983	12.9558	9.04244	11.4442	15.2153	10.8314	12.2947	9.89616	13.3211	12.6304	10.2817	8.32702	7.90902	6.14128	8.3682	8.02309	8.5227	9.65794
1190007I07Rik	7.8212	7.60709	8.1158	9.9032	12.0648	10.208	10.9018	9.86769	9.35228	8.25689	9.60507	7.36427	7.83762	6.92582	9.1275	8.94355	9.63812	6.00887
1200014J11Rik	3.44519	3.46733	3.50453	3.53282	3.19132	3.62755	3.33086	3.91594	3.52422	3.35586	3.76942	3.82591	3.55186	3.99934	3.6054	3.39878	3.80122	4.07857
1300002E11Rik	3.92666	4.49916	4.58539	3.90498	4.78967	4.14325	6.00966	4.4722	4.09597	4.37621	3.54468	4.83588	3.70497	3.50705	4.2782	4.23813	3.67042	4.58486
1300017J02Rik	5.68624	0.321217	0.0623212	1.06658	0.0988401	0.0316698	0.0757674	0.0962884	0.0955746	0.0500693	0.495485	0.121836	0.0511256	0.0642716	0.165609	0.0591017	0.149033	0.0795842
1500004A13Rik	7.52481	8.05852	9.57842	7.89379	6.19829	6.91164	6.06401	6.76953	6.21349	5.9869	7.56649	7.57604	10.4756	10.7407	9.36478	9.64259	9.57496	9.47702
1500009C09Rik	111.41	97.1484	84.8444	89.1053	111.443	90.419	103.079	94.2129	97.073	109.817	84.9607	75.4148	92.8113	86.1068	94.9003	89.2575	86.8128	89.4516
1500009L16Rik	20.2157	17.6682	17.2632	18.6133	21.5727	19.1812	21.583	18.2454	19.9814	19.8047	18.2277	14.7382	16.4143	20.4256	22.6569	17.3856	17.7173	18.4778
1500011B03Rik	88.6915	81.216	74.8459	87.5426	107.776	89.3441	89.3439	80.5314	75.613	86.8059	82.4233	63.6189	79.8321	87.5122	85.0787	72.5223	79.948	75.3016
1500011K16Rik	37.8457	29.7582	26.4105	29.9765	34.5223	29.4608	37.628	29.8574	31.8588	35.0189	26.6704	25.3662	33.5735	26.7665	31.6991	25.7249	27.187	29.1334
1500012F01Rik	72.0239	68.0614	62.3161	61.1484	75.0451	60.8594	89.8262	62.8895	78.2848	93.8109	66.1981	48.899	69.0491	48.1997	56.9675	67.059	65.0641	67.5682
1500012K07Rik	0.0	0.113243	0.0	0.0	0.191765	0.0409628	0.224	0.0452883	0.0618098	0.0647614	0.168099	0.0	0.0529021	0.0415655	0.190404	0.0	0.162328	0.102937
1500015A07Rik	1.19045	2.0414	1.53064	1.66498	2.26812	1.99729	1.93298	1.42112	1.61132	1.68045	1.47087	1.90192	1.78773	1.35447	1.30985	1.58688	1.54771	1.45355
1500015L24Rik	0.363756	0.390424	0.643862	0.540158	0.540609	0.837225	0.631486	0.925633	0.871248	0.410784	0.918166	0.761587	0.447414	0.761661	0.40258	0.897942	0.62923	1.59606
1500015O10Rik	2.13176	1.80865	1.01467	1.29637	1.01835	1.25683	0.693894	1.28266	0.984704	1.77686	1.98372	1.64714	1.93531	1.12817	1.34816	0.270633	0.93386	1.39696
1500017E21Rik	1.97864	2.17579	2.25646	2.05395	2.12225	1.95999	2.04153	1.88688	1.85094	1.73907	2.01081	2.2423	1.59281	2.02266	2.29312	1.75006	1.6974	1.75068
1500026H17Rik	0.785688	0.918056	0.880467	0.981475	0.902846	0.937282	1.09944	0.882736	0.838097	1.02905	0.961581	0.705899	0.874229	0.816045	0.739563	1.08692	0.945763	0.923233
1600002D24Rik	0.069634	0.161436	0.0652526	0.136492	0.0620935	0.119374	0.0815979	0.0109983	0.150105	0.070773	0.0816458	0.131212	0.0642365	0.0908478	0.0462397	0.0618817	0.0689873	0.174988
1600002H07Rik	2.01316	2.50902	2.18611	1.7198	2.45515	2.51225	2.09307	3.03939	1.64651	2.15976	2.16951	2.21283	2.27224	1.92264	1.8971	1.81008	2.11179	1.93433
1600002K03Rik	3.49192	5.94074	4.10247	3.25049	5.28647	5.43525	4.1733	3.95125	3.70747	4.32594	3.70471	4.21471	4.61553	4.07976	4.75868	5.14107	4.27826	4.20979
1600010M07Rik	0.283185	0.218841	0.15922	0.0504617	0.252519	0.161822	0.221226	0.178909	0.122088	0.0959389	0.0	0.400206	0.261234	0.123152	0.188046	0.100663	0.120238	0.304986
1600012H06Rik	3.97246	5.85304	4.95059	4.58072	5.30808	5.45848	5.45623	5.04379	4.42148	5.30792	4.99882	5.28345	4.75582	4.80742	5.24392	4.93478	4.81499	5.08221
1600014C10Rik	14.5638	13.1681	12.5736	14.5762	13.1866	14.0062	13.3716	14.5506	12.4442	14.0859	14.6701	12.2639	15.2785	16.6453	15.1295	12.8322	14.3548	13.4947
1600014C23Rik	0.299177	0.770667	0.84106	0.466476	0.250107	0.801377	0.219112	0.236267	0.403073	0.253392	0.602912	0.352339	0.0689969	0.271056	0.434581	0.531741	0.264642	0.134254
1600014K23Rik	0.036425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0533854	0.0571967	0.0	0.0	0.0	0.0323699	0.0	0.0
1600015I10Rik	0.0100645	0.0	0.0	0.00896716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0395097	0.00928439	0.0	0.00835405	0.0	0.0	0.00903279
1600019K03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.084351	0.0682162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1600020E01Rik	7.72034	12.0163	6.88298	7.85619	11.8711	10.2751	10.9861	7.12099	7.66181	9.351	10.4279	8.35533	8.55962	7.21127	8.34292	9.1712	9.0019	10.01
1600023N17Rik	0.431014	0.777191	0.861642	0.793641	0.704625	0.779939	0.505067	0.635377	0.805227	0.859904	0.673818	0.428642	0.397605	0.853896	0.596272	0.714989	0.793021	0.438408
1600025M17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1600027J07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1600029I14Rik	1.17769	1.3524	0.803852	0.69501	1.08766	1.51342	1.26512	0.889186	0.116839	0.692792	0.866434	0.401392	0.747566	0.89162	0.320332	0.540708	1.43337	0.617905
1600029O15Rik	0.587091	0.534845	0.630662	0.65066	0.422963	0.588121	0.643215	0.508871	0.524741	0.41235	0.755521	0.303547	0.290606	0.591586	0.677487	0.687158	0.55732	0.398394
1700001C02Rik	3.75197	2.82875	2.14384	3.38365	3.21308	4.34685	4.24469	2.38486	1.23291	3.10028	2.74949	1.0418	1.43511	1.98984	1.4812	1.7078	3.30267	2.9567
1700001C19Rik	0.437951	0.0130562	0.0189983	0.0578097	0.0723128	0.0434457	0.0791928	0.0960673	0.0699237	0.091583	0.044572	0.0159176	0.0	0.0	0.0168284	0.0576528	0.0	0.0181956
1700001D01Rik	0.0	0.0	0.0	0.0	0.0722588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700001F09Rik	0.0170448	0.0439067	0.0830564	0.0668202	0.0265984	0.0645276	0.0815578	0.00673033	0.123087	0.107792	0.18736	0.273001	0.0707565	0.02965	0.0834736	0.0833099	0.0	0.130029
1700001G01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700001G11Rik	0.944627	0.449634	0.731245	1.0246	0.686687	0.264029	0.641695	0.648688	0.619734	0.579757	0.511651	0.38695	0.530421	0.744206	0.47727	0.583974	0.755658	0.479187
1700001G17Rik	0.236512	0.718037	0.791538	0.361242	0.301287	0.748159	0.824843	0.400239	0.728333	0.133545	0.495197	0.159165	0.529864	0.318361	0.308498	0.330285	0.860751	0.515505
1700001J03Rik	0.121252	0.0520565	0.151497	0.198058	0.0901016	0.433047	0.355211	0.127673	0.0	0.068464	0.133282	0.0634656	0.0745689	0.0585893	0.134193	0.107753	0.143007	0.0362741
1700001J11Rik	0.0709513	0.0359007	0.142472	0.0225769	0.0225958	0.01086	0.0	0.00667044	0.0218493	0.0143079	0.0148554	0.0344846	0.074802	0.0330595	0.0168266	0.018015	0.0394498	0.0272906
1700001K19Rik	0.92479	1.19111	1.76209	1.31833	1.16825	1.3872	1.02348	1.46065	1.32901	0.992135	1.33281	1.62158	1.16591	1.00544	0.895559	1.20536	1.527	1.35565
1700001K23Rik	0.0	0.0534082	0.0777154	0.0	0.0924411	0.0	0.0	0.130989	0.178774	0.0468278	0.0607747	0.130227	0.15301	0.180332	0.0688389	0.0737006	0.0586881	0.297728
1700001L05Rik	0.398779	0.432253	0.425486	0.559332	0.602929	0.544308	0.574478	0.704681	0.536199	0.472629	0.561313	0.542487	0.316877	0.394921	0.43588	0.378944	0.483367	0.5776
1700001L19Rik	10.1587	7.16957	7.98891	8.69367	9.327	8.79152	9.20653	7.51338	7.73706	7.70202	7.82245	5.36603	6.70135	7.97583	7.87328	6.60849	7.8682	7.77998
1700001O22Rik	1.12827	1.39793	0.874063	1.28068	1.0391	1.77026	1.2094	2.58032	1.47443	1.64722	1.28838	1.57515	1.10001	0.99653	0.838514	1.17999	0.841816	0.8886
1700001P01Rik	0.333218	0.357648	0.364294	0.0989622	0.185709	0.436362	0.0542318	0.263149	0.179574	0.156791	0.0813954	0.261619	0.204926	0.40253	0.276588	0.148061	0.0786008	0.348903
1700003C15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700003D09Rik	0.0194304	1.11365	0.0910391	0.103871	0.173263	0.166548	0.0379479	0.0306891	0.272251	0.175539	0.071194	1.80013	0.412258	0.0422497	0.0806408	0.0345344	0.0549998	0.279017
1700003E16Rik	14.7306	13.9571	11.3788	10.841	9.13883	10.5842	12.3435	10.0217	11.3043	12.3007	10.1748	8.16614	11.741	10.4514	11.1841	10.2713	12.7397	11.6015
1700003E24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700003E24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700003F12Rik	2.67853	3.08227	2.34541	2.81683	3.52399	3.5756	3.73046	2.56609	2.27171	3.34714	3.15345	1.96509	1.7823	2.67342	2.91582	2.10718	2.33049	1.69459
1700003G13Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700003G18Rik	0.0	0.0	0.0525526	0.0499666	0.0	0.0	0.0	0.0	0.0	0.0316659	0.0	0.0	0.0	0.0406479	0.0465502	0.0	0.0	0.0503323
1700003H04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700003I22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700003L19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0461744	0.0483794	0.0	0.0	0.0	0.0	0.0	0.0	0.0303163	0.0
1700003M02Rik	2.11348	1.99753	1.66704	2.22172	1.71175	2.45454	1.91536	1.12872	0.983286	1.46809	1.77163	0.966964	1.31848	1.97269	1.43878	1.06746	2.13044	1.92412
1700003M07Rik	14.3844	13.8746	12.456	12.3386	13.1389	12.9386	14.5812	11.7615	17.1319	16.3198	11.1167	10.7063	11.9754	10.2102	12.4715	13.4271	11.7348	11.7454
1700003P14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0461969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700006A11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700006E09Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700006F04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700006H21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0881446	0.0	0.0	0.0	0.043816	0.0	0.0	0.0	0.0	0.0	0.0
1700007B14Rik	0.012487	0.0160843	0.0117014	0.0111255	0.0556809	0.0713651	0.121954	0.0197242	0.0	0.0282062	0.00915065	0.0588313	0.046082	0.0543111	0.0103649	0.0665899	0.0176744	0.0672506
1700007F19Rik	0.0319838	0.0308958	0.0	0.0284966	0.0	0.0	0.0	0.0	0.0	0.00902972	0.0117191	0.125557	0.0295047	0.0	0.0	0.0142116	0.0	0.0
1700007G11Rik	2.15	1.70234	1.32113	1.50734	1.61075	1.86302	1.61764	1.30822	0.607816	1.21398	1.57554	0.968538	1.07296	1.55833	1.17023	0.751727	2.49418	1.6449
1700007J10Rik	0.025441	0.0327674	0.0476805	0.0680013	0.0378101	0.0908617	0.0	0.0937592	0.0	0.100555	0.0932173	0.0798978	0.031292	0.0368795	0.0281564	0.0226087	0.0	0.159831
1700007K09Rik	0.0	0.0635078	0.0462057	0.087864	0.329766	0.105662	0.1926	0.233638	0.10629	0.139208	0.39747	0.11614	0.0	0.0714776	0.0409282	0.131456	0.174465	0.177014
1700007K13Rik	15.8816	12.9399	10.7906	6.95448	9.90636	10.0468	7.84858	6.53038	5.78909	8.55285	7.67385	5.40023	9.48186	10.3627	8.62795	7.79504	11.1292	7.4909
1700007L15Rik	1.32558	0.715971	0.560982	0.647672	1.85885	0.488698	0.876879	0.94553	1.10611	0.651901	0.846058	0.436444	0.355015	0.309931	0.603388	0.684002	1.14987	0.575658
1700007P06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700008C04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700008J07Rik	0.906426	0.902124	1.06174	0.899368	0.895528	0.853462	0.653792	0.780898	1.16569	1.05851	0.875589	0.719748	0.598619	0.925747	0.760928	0.89705	0.728902	0.804262
1700008K24Rik	0.154826	0.0310823	0.116661	0.212565	0.0	0.137907	0.113388	0.0916984	0.104044	0.0527708	0.113456	0.122166	0.0890501	0.180448	0.0321246	0.0857857	0.0	0.0864626
1700008O03Rik	1.6689	1.22227	0.919937	1.13707	1.459	1.21546	1.31015	1.05954	1.0581	1.2934	1.24697	0.899227	0.965986	0.758981	0.923513	1.0469	1.04206	1.14539
1700008P02Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700009C05Rik	0.0397843	0.0768619	0.0	0.0	0.0	0.0	0.0	0.0314185	0.0	0.0	0.0	0.0	0.0	0.0288359	0.0	0.0707103	0.0	0.0
1700009J07Rik	0.0	0.0419669	0.0610669	0.029031	0.0	0.0232743	0.0	0.0	0.0	0.0367962	0.0	0.0	0.090174	0.0	0.0	0.0579122	0.0230579	0.0
1700009N14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700010B08Rik	0.0334415	0.0	0.0	0.0595906	0.0	0.0	0.0979678	0.0	0.0	0.0	0.0245063	0.0	0.0308494	0.0	0.0	0.0	0.0	0.0
1700010D01Rik	0.0	0.0	0.0	0.0	0.0	0.028091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070591
1700010I02Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700010I14Rik	1.29026	1.10493	1.38915	0.782691	1.17808	1.3138	1.25995	1.3875	0.932037	0.961044	1.0964	0.840589	1.36752	1.37293	1.26466	1.15881	1.21417	1.18263
1700010J16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700010K23Rik	1.81265	1.6163	1.30662	2.11194	1.5542	1.49396	1.22544	1.43149	2.70513	1.49589	2.04359	2.40844	2.31529	3.53721	1.73607	2.72606	1.67741	1.5017
1700011A15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294173	0.0	0.0
1700011B04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700011C11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700011E24Rik	0.0	0.0	0.0	0.0	0.0803061	0.0	0.0	0.085345	0.0388265	0.0610209	0.0527966	0.0	0.0	0.0	0.0	0.0960386	0.0764759	0.064661
1700011H14Rik	0.0478973	0.046268	0.0	0.0640125	0.0266942	0.0	0.0233861	0.0	0.0774368	0.0405673	0.0350997	0.0	0.0	0.0	0.0397572	0.0	0.0338946	0.064481
1700011I03Rik	0.151477	0.136569	0.170335	0.323906	0.303916	0.259677	0.384588	0.334948	0.359181	0.547393	0.355213	0.333	0.111788	0.153707	0.402346	0.215381	0.471648	0.299087
1700011L22Rik	0.0	0.0384591	0.0279813	0.0	0.0	0.0426578	0.0	0.0	0.0643674	0.0337206	0.0218818	0.0	0.0	0.0	0.0	0.0	0.0	0.0267991
1700011M02Rik	0.0	0.0	0.103154	0.0980777	0.0	0.0786295	0.0	0.173865	0.0	0.0	0.0	0.0	0.101547	0.0	0.0	0.0	0.311593	0.0
1700012A03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0350692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700012B07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700012B09Rik	8.31953	5.26423	4.7139	5.21456	5.82276	6.39174	7.65177	5.38596	4.43133	5.10723	5.35229	3.26595	4.37277	4.27712	4.21564	3.78263	6.50345	7.03257
1700012C14Rik	0.0800305	0.103077	0.074995	0.142609	0.446027	0.171496	0.234452	0.316009	0.0	0.406698	0.175942	0.125669	0.51679	0.290032	0.664293	0.0711208	0.0566338	0.646438
1700012D01Rik	0.899978	0.854111	0.221935	0.548635	0.63357	1.08269	0.786328	0.561104	0.408426	1.06982	0.833071	0.59503	0.699132	0.377652	1.29747	0.294657	0.73743	0.722697
1700012D14Rik	0.438959	0.176678	0.719845	0.586648	0.305801	0.548706	0.321486	0.779975	0.473118	0.340801	0.562931	0.34464	0.455552	0.31816	0.592082	0.341329	0.427117	0.541697
1700012D16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0608872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700012H19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700012I11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0894267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700012L04Rik	0.03656	0.033711	0.0342596	0.0162869	0.101878	0.0449751	0.0	0.00524948	0.0	0.06193	0.0133958	0.00717607	0.00613202	0.105995	0.18208	0.0324898	0.0258717	0.0
1700012P22Rik	0.0	0.0	0.0282023	0.053629	0.0335462	0.0	0.0	0.0237674	0.0	0.0	0.0220547	0.0	0.0	0.0	0.0	0.0	0.0	0.0540215
1700013D24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700013F07Rik	3.5528	2.28796	2.70855	1.82415	2.48345	3.57005	2.88132	2.66306	1.94709	1.87006	3.04481	1.37106	1.99978	2.53144	2.6491	1.71242	4.30388	3.45882
1700013G24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700013H16Rik	0.0	0.0145537	0.0	0.0402706	0.0251902	0.0	0.0	0.0	0.0243579	0.0382817	0.0	0.0354868	0.0	0.0327602	0.0	0.0	0.0159925	0.0405653
1700015E13Rik	0.182657	0.382295	0.256747	0.162742	0.152698	0.391413	0.133775	0.108186	0.0984356	0.0	0.334634	0.537786	0.0842497	0.132391	0.265326	0.405806	0.129258	0.0819665
1700015F17Rik	0.0459396	0.147923	0.0	0.0	0.0512062	0.131258	0.0448605	0.362795	0.297087	0.0778184	0.302986	0.0360685	0.254273	0.0665945	0.0	0.0816504	0.195056	0.0412303
1700015G11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700016C15Rik	0.0	0.0	0.0	0.0379564	0.0949702	0.0608596	0.124802	0.0336431	0.0459163	0.144327	0.0312187	0.0334475	0.0	0.12351	0.0707223	0.075717	0.0602937	0.344107
1700016D06Rik	0.0	0.028027	0.061174	0.0775516	0.0727654	0.0155434	0.0	0.0	0.0469076	0.0491476	0.0318927	0.0170848	0.0602214	0.126177	0.0541869	0.0	0.0461966	0.0
1700016G22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425007	0.0
1700016H13Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0314174	0.0857588	0.0224631	0.0	0.0624705	0.0366993	0.0	0.0	0.0	0.0	0.0357047
1700016K19Rik	5.12962	3.32419	2.29762	2.78819	2.2655	2.90359	2.99287	1.85988	1.04317	2.69602	2.29326	1.16516	1.51782	2.43188	1.76741	1.77755	3.85829	2.66382
1700016L04Rik	0.0983113	0.0	0.0921256	0.0	0.0365273	0.0468154	0.0	0.051759	0.070641	0.0370072	0.0480291	0.0	0.120921	0.0475043	0.0272011	0.0291221	0.0927603	0.0588222
1700016L21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700016P04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700017B05Rik	2.42111	2.93746	2.43666	2.92075	2.64469	2.75317	2.6574	3.83164	2.87568	3.00206	2.76068	2.19362	2.55506	2.86037	3.11494	2.71958	2.79953	2.94213
1700017D01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700017G19Rik	0.0	0.0	0.0	0.0	0.0	0.00733431	0.0	0.0	0.0	0.0115954	0.00752445	0.00806163	0.0	0.0	0.0	0.0	0.0145322	0.0
1700017J07Rik	0.0880433	0.0566989	0.0	0.0	0.0	0.0	0.17195	0.208589	0.0	0.099426	0.193558	0.0	0.0	0.0	0.0730803	0.234725	0.0	0.237054
1700017L05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700017N19Rik	0.0618898	0.0298922	0.0144989	0.0551418	0.0517387	0.0331556	0.015109	0.232159	0.0667058	0.0262092	0.0226768	0.0	0.0856389	0.0336435	0.0128429	0.0274998	0.0218982	0.0277727
1700018A04Rik	0.0	0.0586974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257327	0.0	0.0357809	0.0420409	0.0330318	0.0	0.0	0.0	0.0
1700018B08Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700018B24Rik	0.0	0.0	0.0	0.0	0.0242119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700018C11Rik	0.0498457	0.0	0.0934188	0.0	0.0555601	0.0	0.0486748	0.0	0.161173	0.0	0.0	0.0	0.0	0.0	0.0413744	0.0	0.0	0.0
